jOOQ,6523,14.38466803559206,100,279811,7.0,1.0,3.0
TV,6523,3.2032854209445585,0,341010,4.0,1.0,3.0
processing,6504,12.61054072553046,48,1648017,1.0,1.0,0.0
Android-skin-support,6504,8.643394934976044,0,54130,6.0,2.0,4.0
XXPermissions,6492,7.222450376454483,72,86664,3.0,1.0,0.0
traccar,6460,13.385352498288844,63,24226,5.0,2.0,0.0
Spring-Cloud-Platform,6434,8.279260780287474,3,212466,0.0,1.0,56.0
Android-Image-Cropper,6425,10.636550308008214,32,26047,2.0,1.0,0.0
RoundedImageView,6424,12.53388090349076,19,8746,9.0,2.0,0.0
pig,6418,6.028747433264887,19,39098,6.5,1.5,1.0
hazelcast,6393,13.456536618754278,100,407634,3.0,1.0,0.0
async-http-client,6391,14.496919917864476,7,19154,3.0,1.0,1.0
remusic,6359,9.44832306639288,0,115952,3.0,1.0,0.0
vespa,6357,9.253935660506503,100,465843,1.0,1.0,1.0
JFoenix,6342,9.990417522245037,0,28243,9.0,2.0,1.0
jsonschema2pojo,6333,12.202600958247775,63,12231,3.0,2.0,64.0
richeditor-android,6332,10.433949349760438,0,2898,1.0,1.0,0.0
micronaut-core,6304,7.496235455167693,100,109042,9.0,1.0,6.0
from-java-to-kotlin,6293,8.290212183436003,0,265,0.5,1.0,0.0
wvp-GB28181-pro,6275,4.804928131416838,1,68243,5.0,1.0,0.0
ion,6274,12.28747433264887,0,11832,4.0,1.0,0.0
config,6261,13.74674880219028,3,4689,4.0,1.0,0.0
smile,6260,10.789869952087612,34,257996,4.0,1.0,0.0
hibernate-orm,6242,14.91854893908282,100,298991,,,
flink-cdc,6227,5.106091718001369,22,43969,,,
spring-cloud-examples,6225,8.353182751540041,0,76,4.0,1.0,0.0
gephi,6211,13.872689938398358,19,657151,5.0,2.0,0.0
graphql-java,6199,10.165639972621491,93,19389,,,
logisim-evolution,6198,10.959616700889802,31,115430,4.0,2.0,1.0
mini-spring,6195,4.7967145790554415,0,1088,2.0,1.0,0.0
IJPay,6175,8.344969199178644,24,25427,2.0,1.0,12.0
jetlinks-community,6158,5.672826830937714,20,71016,4.0,1.0,1.0
iotdb,6143,6.778918548939083,47,327511,2.0,1.0,1.0
grafika,6135,11.709787816563997,1,1092,5.0,2.0,0.0
java-jwt,6130,11.496235455167694,45,1553,2.0,1.0,1.0
QR-Code-generator,6124,9.390828199863108,5,1389,2.0,1.0,1.0
SwipeBackLayout,6123,12.030116358658454,0,2934,3.5,1.0,3.0
incubator-kie-drools,6119,14.543463381245722,6,309903,,,
NumberProgressBar,6106,11.345653661875428,3,158,0.0,1.0,0.0
MaterialEditText,6099,10.847364818617386,19,1260,2.0,1.0,3.0
useful-java-links,6060,9.557837097878165,0,2324,0.0,1.0,0.0
GhidraMCP,6056,0.4517453798767967,5,180,22.5,1.5,687.0
SoloPi,6043,6.477754962354552,8,272397,1.0,1.0,1.0
SpringBootVulExploit,6034,5.292265571526352,0,135,3.0,1.0,0.0
dynamic-load-apk,6030,11.433264887063656,0,8956,5.0,1.0,0.0
j2objc,6029,11.594798083504449,1,105697,0.0,1.0,0.0
EffectiveAndroidUI,6015,11.170431211498974,0,994,3.0,1.0,1.0
graphhopper,6009,13.544147843942506,45,138549,5.0,1.0,17.0
material,5988,10.737850787132102,10,3901,2.0,1.0,1.0
physical-web,5982,10.929500342231348,17,33447,3.0,1.0,0.0
vavr,5975,11.594798083504449,19,23023,4.0,1.0,1.0
kafdrop,5973,6.275154004106776,50,2944,3.0,1.0,0.0
robolectric,5968,15.02258726899384,100,64953,1.0,3.0,3.0
xUtils3,5967,9.853524982888432,9,9041,4.0,1.0,3.0
btrace,5961,11.019849418206707,33,17816,4.0,1.0,2.0
ssm,5957,9.212867898699521,0,12364,1.0,1.0,1.0
camel,5956,16.292950034223136,0,1124059,,,
javaparser,5943,13.848049281314168,55,45757,,,
springfox,5941,13.330595482546201,12,186279,3.0,1.0,0.0
hudi,5939,8.722792607802875,31,2178952,5.0,2.0,1.0
material-calendarview,5925,10.568104038329912,22,4823,3.0,1.0,0.0
google-java-format,5922,10.318959616700889,35,2182,2.0,1.0,1.0
androidmvp,5918,11.425051334702259,0,327,2.0,1.0,0.0
Pixiv-Shaft,5906,6.4284736481861735,100,177926,,,
pinot,5902,11.29637234770705,21,339651,,,
motan,5897,9.374401095140314,28,4696,1.0,1.0,6.0
datax-web,5892,5.796030116358659,5,43670,3.0,1.0,0.0
austin,5891,3.8275154004106775,0,20073,4.0,1.0,0.0
zxing-android-embedded,5890,12.766598220396988,9,8388,6.5,2.0,1.0
hippo4j,5885,4.2217659137577,18,23733,,,
blade,5879,10.239561943874058,9,3385,3.0,1.0,0.0
spring-ai-alibaba,5874,0.9883641341546886,10,196876,,,
Fast-Android-Networking,5843,9.456536618754278,10,2865,2.0,1.0,0.0
JSqlParser,5812,14.20123203285421,37,13746,5.0,1.0,3.0
api-samples,5808,11.737166324435318,0,816,7.0,1.0,0.0
lanproxy,5805,8.788501026694044,1,9573,4.0,1.0,1.0
BoomMenu,5804,9.462012320328542,0,103934,5.0,2.0,0.0
tcc-transaction,5796,9.749486652977414,8,7095,,,
hive,5794,16.292950034223136,0,742553,6.0,1.0,1.0
DiscreteScrollView,5788,8.506502395619439,2,33353,1.0,1.0,0.0
DiskLruCache,5774,13.66735112936345,0,416,2.0,1.0,4.0
circular-progress-button,5772,11.24435318275154,3,1029,2.0,1.0,1.0
AmazeFileManager,5767,11.143052703627653,66,62215,4.0,1.0,1.0
Discovery,5743,7.2060232717316905,100,247850,,,
jeepay,5736,8.06570841889117,0,6560,8.0,1.0,0.0
FastHub,5727,8.542094455852157,63,19973,5.0,1.0,1.0
InfiniteCycleViewPager,5725,9.034907597535934,2,279,5.0,2.0,2.0
aurora-imui,5716,8.725530458590006,42,11470,3.0,1.0,0.0
SwipeRecyclerView,5705,9.086926762491444,0,29347,3.0,1.0,0.0
lamp-cloud,5688,7.6331279945242985,0,52021,5.0,1.0,0.0
springside4,5684,13.530458590006845,3,4837,3.0,1.0,0.0
nifi,5682,10.729637234770705,0,287434,,,
MusicBot,5671,9.05681040383299,38,7798,6.0,3.0,1.0
Blurry,5662,10.119096509240247,0,2286,3.5,1.0,0.0
u2020,5661,11.80561259411362,0,9385,4.0,1.0,0.0
react-native-splash-screen,5660,8.971937029431896,12,3912,4.0,1.0,3.0
HTextView,5649,9.711156741957563,0,9880,3.5,2.0,0.0
Suwayomi-Server,5646,4.698151950718686,58,82367,,,
lettuce,5641,11.321013004791238,100,27516,3.0,1.0,1.0
spring-boot-projects,5637,8.429842573579739,0,14626,,,
AndroidImageSlider,5617,11.2580424366872,5,2165,4.5,1.5,4.0
janusgraph,5617,8.68993839835729,28,60719,4.5,1.0,0.0
linuxdeploy,5611,13.037645448323067,37,53204,5.0,2.0,3.0
EdXposed,5603,6.628336755646817,27,12036,5.0,1.0,1.0
Android-ZBLibrary,5596,10.042436687200547,25,32789,2.0,1.0,0.0
FlowLayout,5595,10.020533880903491,0,910,3.0,1.0,0.0
ShowcaseView,5579,13.05681040383299,13,15237,3.0,1.0,0.0
uid-generator,5561,8.44079397672827,0,390,1.0,1.0,1.0
disconf,5552,11.266255989048597,12,8619,3.0,1.0,1.0
ListViewAnimations,5544,12.462696783025326,14,25513,7.0,2.0,0.0
shattered-pixel-dungeon,5504,11.096509240246407,52,183014,5.5,2.0,3.0
AndroidVideoCache,5497,10.428473648186174,20,116062,2.0,1.0,1.0
StickyListHeaders,5493,13.483915126625599,16,3866,3.0,1.0,0.0
MagicCamera,5491,9.656399726214921,0,17476,2.0,1.0,0.0
jetcache,5476,8.396988364134154,67,3844,4.0,1.0,1.0
mosby,5476,10.45037645448323,15,26564,12.5,1.0,101.5
scribejava,5467,14.99794661190965,9,2624,2.0,2.0,0.0
freeline,5458,9.086926762491444,22,75385,2.0,1.0,0.0
TapTargetView,5456,8.980150581793293,24,4429,1.0,1.0,0.0
novel,5455,5.817932922655715,12,99479,2.0,1.0,0.0
barcodescanner,5449,11.526351813826146,6,10971,3.0,1.0,1.0
FastBle,5447,9.034907597535934,9,35234,2.0,1.0,0.0
wechat,5437,10.283367556468173,0,96503,3.0,1.0,0.0
library,5434,6.647501711156742,0,48023,5.0,1.0,0.0
rebound,5415,11.901437371663244,10,23623,3.0,1.0,0.0
dubbo-spring-boot-project,5406,7.627652292950034,13,1557,,,
socket.io-client-java,5405,12.353182751540041,7,2402,2.0,1.0,0.0
hbase,5393,11.285420944558522,47,502526,10.0,1.0,14.0
sensitive-word,5384,5.661875427789186,2,5658,3.0,1.0,1.0
typespec,5382,4.180698151950718,100,79540,,,
strimzi-kafka-operator,5379,9.330595482546201,100,84303,9.0,1.0,6.0
usb-serial-for-android,5377,12.180698151950718,33,945,5.0,1.0,0.0
android-job,5371,10.042436687200547,31,1860,4.0,2.0,1.0
shimmer-android,5364,10.518822724161533,5,4787,,,
groovy,5364,10.387405886379192,0,230105,4.0,2.0,1.0
MifareClassicTool,5357,12.558521560574949,8,7555,9.0,3.0,3.0
spring-data-examples,5356,11.594798083504449,0,17785,8.0,1.0,1.0
SystemBarTint,5354,11.797399041752225,3,1099,6.5,2.0,0.0
cw-omnibus,5349,13.481177275838467,36,75165,2.0,2.0,0.0
android-advancedrecyclerview,5335,10.611909650924025,1,9111,4.0,2.0,0.0
thumbnailator,5328,10.113620807665983,0,11405,2.0,1.0,0.0
XRecyclerView,5319,9.796030116358658,0,6529,1.0,1.0,0.0
OsmAnd,5317,14.636550308008214,1,1071934,4.0,1.0,4.0
generator,5311,12.563997262149213,11,61828,5.0,2.0,3.0
google-authenticator,5305,10.907597535934292,0,2433,2.5,1.0,1.0
web3j,5304,8.999315537303216,100,11576,2.0,3.0,1.0
gradle-retrolambda,5290,12.084873374401095,37,609,4.0,1.0,0.0
android-lifecycle,5271,11.381245722108146,0,3027,7.5,2.0,190.0
sodium,5271,5.593429158110883,40,7801,4.0,1.0,1.0
VitamioBundle,5268,12.876112251882272,0,186316,3.0,1.0,0.0
Android-Touch-Helper,5258,4.887063655030801,100,156765,3.0,1.0,0.0
springboot-guide,5252,6.770704996577686,0,5354,4.5,1.0,0.0
QLExpress,5246,8.473648186173854,18,3469,6.0,1.0,3.0
okdownload,5245,7.715263518138261,8,8129,,,
QAuxiliary,5243,3.597535934291581,48,8506,5.0,1.0,2.0
titan,5241,13.52498288843258,0,91250,2.0,1.0,3.0
Side-Menu.Android,5240,10.642026009582478,2,1048,2.0,1.0,3.0
BasePopup,5233,9.639972621492129,15,20627,4.0,1.0,1.0
TelegramBots,5230,9.64271047227926,100,3956,4.0,1.0,0.0
DKVideoPlayer,5230,8.402464065708418,32,90266,3.5,1.0,2.0
liquibase,5230,14.160164271047227,100,218612,3.0,1.0,1.0
twoway-view,5223,12.626967830253252,0,2554,3.5,1.5,1.0
Geyser,5220,6.160164271047228,0,33546,1.0,3.0,0.0
smartTable,5219,7.824777549623546,44,63951,2.0,1.0,0.0
Dexter,5215,9.79876796714579,33,2928,3.0,1.0,0.0
pmd,5212,13.149897330595483,100,538325,3.0,1.0,0.0
FloatingActionButton,5206,10.458590006844627,14,3389,2.0,1.0,0.0
db-tutorial,5206,8.073921971252567,0,13001,5.0,1.0,1.0
dddsample-core,5201,10.5927446954141,0,8533,4.0,1.0,1.0
picocli,5198,8.588637919233403,86,84865,3.0,1.0,1.0
megabasterd,5194,8.930869267624914,100,85025,1.0,1.0,0.0
JS-Sorting-Algorithm,5186,8.624229979466119,0,3636,3.0,1.0,1.0
views-widgets-samples,5160,5.9958932238193015,0,63755,3.0,1.0,1.0
easy-rules,5153,12.487337440109513,10,1776,4.0,1.0,0.5
ctci,5147,12.457221081451062,0,2169,2.0,1.0,1.0
otto,5145,13.188227241615332,0,703,1.0,1.0,0.0
midjourney-proxy,5144,2.3655030800821355,0,5870,5.0,1.0,0.0
JustTrustMe,5143,11.11567419575633,1,434,1.0,1.0,0.0
reactor-core,5138,9.817932922655714,100,65545,7.5,1.0,0.0
bitcoinj,5138,11.791923340177961,14,27851,2.5,1.0,1.5
YCSB,5137,15.378507871321013,55,32680,11.0,1.5,25.0
lwjgl3,5127,12.698151950718685,21,131247,4.0,2.0,0.0
fesod,5117,0.9144421629021219,5,29617,5.0,1.0,1.0
runelite,5115,9.347022587268993,0,92138,3.0,1.0,0.0
Digital,5114,9.1854893908282,35,39655,3.0,1.0,0.0
Android-IMSI-Catcher-Detector,5100,11.780971937029431,48,11276,3.0,1.0,0.0
shopping-management-system,5098,9.801505817932922,0,4353,,,
jpexs-decompiler,5089,11.321013004791238,100,298682,2.0,1.0,1.0
spotless,5085,10.35728952772074,35,21209,3.0,1.0,1.0
CameraView,5083,8.131416837782341,42,30122,3.0,1.0,0.0
Luyten,5083,12.150581793292266,17,5857,1.0,1.0,0.0
oshi,5078,13.566050650239562,100,337558,4.0,1.0,1.0
opentsdb,5063,15.025325119780971,27,41493,4.0,1.0,0.0
sofa-boot,5062,7.425051334702259,82,4868,3.0,1.0,1.0
spring-authorization-server,5052,5.467488021902806,78,6449,,,
Small,5049,9.77138945927447,25,7023,2.0,1.0,0.0
dynamic-datasource,5048,7.356605065023956,18,1181,2.5,1.0,1.0
XUI,5042,6.658453114305271,23,279853,5.0,2.0,1.0
xpay,5039,7.728952772073922,0,12147,5.0,1.0,1.0
killbill,5030,12.870636550308008,100,681640,8.5,1.0,3.0
DesignPattern,5022,8.870636550308008,0,4512,2.0,1.0,0.0
mapdb,5016,13.048596851471595,0,10247,,,
android-common,5014,13.210130047912388,1,1253,3.0,1.0,6.0
android-zxingLibrary,5013,9.1088295687885,0,10170,2.0,1.0,0.0
wgcloud,5012,6.639288158795345,29,48558,1.0,2.0,27.5
GravitySnapHelper,5002,9.010266940451745,14,83050,,,
gpmall,5001,6.132785763175907,0,56925,3.0,2.0,0.0
armeria,4998,9.801505817932922,100,279403,1.5,1.5,9.5
CloudReader,4993,8.788501026694044,26,95448,2.0,1.0,0.0
LayoutManagerGroup,4992,7.353867214236824,0,45688,4.0,2.0,0.0
dialogplus,4987,10.729637234770705,9,6790,,,
aviatorscript,4986,14.43668720054757,52,13204,3.0,1.0,1.0
spring-mvc-showcase,4986,14.255989048596852,0,765,5.0,1.0,3.0
ignite,4985,10.54072553045859,0,468148,4.0,1.0,0.0
UltraViewPager,4978,8.435318275154003,10,8873,10.0,2.0,1.0
joda-time,4977,14.30527036276523,50,12937,6.0,2.0,13.0
InstaMaterial,4968,10.817248459958932,1,4531,2.0,1.0,0.0
bisq,4955,11.482546201232033,100,936413,3.0,1.0,2.5
NavigationTabBar,4946,9.434633812457221,13,389,3.0,1.0,1.0
react-native-linear-gradient,4943,10.431211498973306,18,2251,8.0,2.0,45.0
RxJava2-Android-Samples,4940,9.021218343600275,0,499,2.0,1.0,0.0
calcite,4938,11.195071868583161,0,108095,9.0,2.0,2.0
spring-cloud-netflix,4933,11.151266255989048,24,20917,4.0,1.0,0.0
PeerBanHelper,4932,1.5742642026009583,100,104709,4.0,1.0,0.0
roncoo-pay,4923,9.125256673511293,0,18383,6.5,1.0,0.0
react-native-config,4922,9.533196440793978,30,3856,4.0,1.5,3.0
Infinity-For-Reddit,4922,7.110198494182067,100,30202,4.0,1.0,1.0
RippleEffect,4914,10.8911704312115,0,833,1.0,1.0,0.0
querydsl,4910,14.08350444900753,35,51736,8.0,2.0,1.0
spring-boot-best-practice,4909,6.8199863107460645,0,236,2.0,1.0,0.0
folding-cell-android,4901,9.426420260095824,0,26341,2.0,1.0,1.0
java-faker,4898,14.250513347022586,0,6147,2.0,1.0,0.0
cglib,4877,11.436002737850787,15,4944,3.0,1.0,0.0
orientdb,4873,12.736481861738536,100,294626,3.0,1.0,1.0
rstudio,4868,14.743326488706366,0,1028516,2.0,1.0,0.0
allure2,4863,9.273100616016427,80,15123,2.0,1.0,0.0
react-native-webrtc,4862,9.938398357289527,81,431980,4.0,1.0,0.0
poi-tl,4860,10.461327857631758,14,102730,5.0,2.0,1.0
reactive-streams-jvm,4860,11.515400410677618,0,1846,1.5,1.0,0.5
android,4856,9.245722108145106,100,533181,4.0,1.0,1.0
small-spring,4853,4.306639288158795,0,10594,0.5,1.0,0.0
packer-ng-plugin,4826,9.779603011635865,1,1458,6.0,2.0,0.0
Transitions-Everywhere,4805,10.8911704312115,23,1247,4.0,1.0,1.0
lucida,4800,11.312799452429843,0,1352332,4.5,1.0,2.0
mockserver,4794,12.5201916495551,0,51974,1.5,1.0,0.0
openai-java,4788,4.971937029431896,22,547,4.0,1.0,0.0
Android-ConvenientBanner,4771,10.699520876112253,0,12540,2.5,2.0,1.0
reflections,4768,12.386036960985626,3,1064,3.0,1.0,1.0
maven,4766,16.292950034223136,26,88721,,,
mybatis,4765,10.836413415468858,0,50815,3.0,1.0,1.0
AndroidStaggeredGrid,4751,11.737166324435318,7,878,3.0,1.0,0.0
SwitchButton,4747,10.986995208761122,0,12162,2.0,1.0,0.0
android-tips-tricks,4745,9.026694045174539,0,34266,1.0,1.0,0.0
spring-cloud-gateway,4740,8.799452429842573,36,14375,,,
FirebaseUI-Android,4735,10.157426420260096,66,28839,6.0,2.0,1.0
baseAdapter,4720,10.091718001368925,0,724,5.0,1.0,2.0
cameraview,4719,9.084188911704311,0,256,2.0,1.0,0.0
blog_demos,4715,8.405201916495551,0,247898,,,
Spring-Boot-In-Action,4715,6.6009582477754964,0,15827,1.0,1.0,1.0
micrometer,4711,8.402464065708418,100,38342,3.0,1.0,0.0
spring-security-oauth,4703,14.11088295687885,0,7273,3.5,1.0,2.5
microservices-platform,4703,6.496919917864476,30,300854,5.0,1.0,0.0
chuck,4700,8.572210814510608,5,1899,4.0,1.0,1.0
markor,4680,8.02737850787132,77,38887,4.0,1.0,1.0
ActiveAndroid,4677,12.802190280629706,0,18083,2.0,1.0,4.5
ForestBlog,4671,7.906913073237509,0,52149,3.0,1.0,0.0
esProc,4669,3.8193018480492813,0,1182395,7.0,2.0,1.0
libsvm,4660,11.983572895277208,0,9740,2.5,1.0,0.0
JSON-java,4660,14.704996577686517,24,3094,2.0,1.0,4.5
MaterialDateTimePicker,4656,10.669404517453799,54,2001,5.0,1.0,1.0
Telegram-X,4652,4.049281314168378,5,46309,4.0,1.0,1.0
SpringBoot-Shiro-Vue,4646,7.797399041752224,0,423,6.0,1.0,0.0
djl,4645,5.8507871321013,35,49378,14.0,1.5,21.5
cardslib,4644,11.956194387405887,27,30628,4.0,1.0,1.0
javacpp,4642,11.373032169746748,13,11494,2.0,2.0,1.0
PageIndicatorView,4639,9.040383299110198,14,33988,4.0,1.0,0.0
opengrok,4637,12.657084188911705,100,515766,3.0,1.0,1.0
AutoJs6,4620,3.759069130732375,20,310100,3.0,1.0,1.0
oblivion,4619,1.571526351813826,12,3316,4.0,1.0,0.5
--,4618,5.212867898699521,0,17068,7.0,1.0,1.0
ribbon,4618,12.63791923340178,41,3543,3.0,1.0,0.0
rocketmq-externals,4609,8.476386036960985,0,36288,8.0,2.0,23.0
crawler4j,4604,13.678302532511978,3,1186,2.0,1.0,1.0
JAViewer,4604,9.289527720739219,10,2335,4.0,1.0,0.0
revanced-patches,4602,1.727583846680356,100,88853,,,
ipscan,4592,14.18754277891855,31,116939,4.0,2.0,3.0
concurrent,4589,6.836413415468857,0,12619,,,
GCViewer,4588,13.867214236824093,5,6761,3.0,2.0,1.0
simplify,4584,11.633127994524298,9,103553,3.0,1.0,1.0
dynamic-tp,4581,3.6577686516084875,19,18257,10.5,2.0,1.0
quasar,4578,12.44079397672827,18,80585,3.0,1.0,0.0
WePush,4578,8.199863107460644,58,47382,3.0,1.0,1.0
SimplifyReader,4566,10.050650239561945,0,62804,2.0,1.0,0.0
JGrowing,4564,6.524298425735798,0,2987,,,
GDA-android-reversing-Tool,4560,7.84394250513347,40,82285,3.0,1.0,0.0
Douya,4558,9.59069130732375,11,25350,4.0,1.0,1.0
objectbox-java,4557,8.61054072553046,48,3295,3.0,1.0,0.0
JDA,4556,9.730321697467488,100,38411,6.0,1.0,3.0
go-lang-idea-plugin,4549,15.017111567419576,21,34753,8.0,2.0,10.0
sqlbrite,4546,10.54072553045859,9,754,2.0,1.0,0.0
Depth-LIB-Android-,4543,9.35523613963039,0,3656,2.0,1.0,0.0
booklore,4540,0.7255304585900069,91,40493,5.0,1.0,0.0
android-crop,4536,11.4798083504449,6,2835,8.0,2.0,9.0
AndroidHttpCapture,4534,8.8870636550308,1,5850,3.0,1.0,0.0
unidbg,4532,6.521560574948666,15,592048,5.5,2.0,15.5
dexposed,4531,10.184804928131417,0,1875,2.0,1.0,1.0
AndroidTutorialForBeginners,4530,8.93908281998631,0,688,6.0,2.0,0.5
SmoothProgressBar,4520,11.770020533880903,9,15681,4.0,1.0,8.0
Ant-Media-Server,4518,8.511978097193703,64,1203746,2.0,1.0,1.0
bottomsheet,4517,10.368240930869268,10,363,2.0,1.0,0.0
epic,4517,8.290212183436003,5,558,3.0,1.0,0.0
azkaban,4515,12.881587953456537,48,57554,0.0,1.0,0.0
java-algorithms-implementation,4511,11.791923340177961,0,1487,5.0,1.0,0.0
bilibili-android-client,4493,9.259411362080767,1,113179,3.0,1.0,3.0
MallChat,4492,2.4722792607802875,0,2144,5.0,1.0,0.0
NineOldAndroids,4477,13.741273100616016,0,1207,1.0,1.0,1.0
Robust,4458,8.476386036960985,13,26253,3.5,1.0,6.0
h2database,4451,10.403832991101986,23,91696,2.0,2.0,1.0
aurora,4449,3.0444900752908968,0,5261,6.0,1.0,0.0
android-mvp-architecture,4444,8.602327173169062,0,6144,3.0,1.0,0.0
android-times-square,4437,12.594113620807667,0,1541,1.0,1.0,0.0
moco,4428,12.878850102669405,1,6078,4.0,1.0,1.0
flink-recommandSystem-demo,4425,6.308008213552362,0,4692,2.5,1.0,0.0
GT,4414,9.64271047227926,3,21307,3.0,1.0,0.0
jacoco,4412,13.158110882956878,49,11717,0.0,1.0,0.0
DeepLinkDispatch,4407,10.234086242299794,24,2819,,,
IoT-Technical-Guide,4405,6.4284736481861735,0,1361,2.0,1.0,1.0
Gadgetbridge,4404,10.663928815879535,0,60912,3.0,2.0,1.0
shiro,4402,16.016427104722794,14,31337,3.0,1.0,0.0
ticker,4389,9.138945927446954,9,1681,3.0,1.0,0.0
flutter-webrtc,4378,7.498973305954825,100,540991,3.0,1.0,0.0
BottomNavigation,4364,9.462012320328542,16,3928,7.5,1.0,21.5
leet-code,4360,10.362765229295004,0,7522,2.0,1.0,0.0
serve,4349,5.924709103353867,24,126138,1.0,1.0,1.0
frontend-maven-plugin,4323,12.013689253935661,0,2198,10.5,3.0,1.0
grobid,4320,12.974674880219029,22,1774381,,,
LSPosed_mod,4315,3.4387405886379194,10,21897,6.0,1.0,1.0
ImagePicker,4314,9.604380561259411,5,21059,4.0,1.0,0.0
BGARefreshLayout-Android,4308,10.272416153319645,4,7569,3.0,1.0,1.0
crate,4297,12.402464065708418,100,166451,2.0,2.0,0.0
guide-rpc-framework,4287,5.319644079397673,0,4403,4.0,1.0,0.0
dragonwell8,4287,6.499657768651608,42,1048125,0.0,1.0,0.0
OpenHub,4281,8.150581793292266,31,10128,4.0,1.0,1.0
android-volley,4278,12.290212183436003,0,952,2.0,1.0,1.0
InternetArchitect,4274,5.878165639972622,0,298764,,,
failsafe,4273,10.184804928131417,0,1613,4.0,1.0,1.0
java-learning,4272,9.568788501026694,0,800,1.0,1.0,0.0
CircleIndicator,4270,11.099247091033538,7,4407,4.0,1.0,3.0
coursera-android,4263,11.663244353182751,0,22558,,,
android-autofittextview,4260,14.55441478439425,1,1190,4.5,1.0,1.5
jitsi,4260,12.36413415468857,7,579418,3.0,1.0,2.0
novel-plus,4258,5.341546885694729,34,46830,3.0,1.0,6.0
open-location-code,4250,10.929500342231348,5,4823,3.0,1.0,0.0
camunda-bpm-platform,4242,12.668035592060233,0,165878,,,
zotfile,4240,13.681040383299111,33,10517,,,
java-developer-roadmap,4230,6.368240930869268,0,4941,0.0,1.0,0.0
javassist,4216,12.281998631074606,24,30583,1.0,1.0,0.0
spring-boot-starter,4216,9.943874058863791,32,15491,7.0,1.0,0.5
ShineButton,4215,9.166324435318275,2,2526,6.0,2.0,6.0
dolby_beta,4209,5.295003422313484,37,101223,4.0,1.0,0.5
malmo,4201,9.300479123887747,21,28834,6.0,2.0,2.0
streampark,4200,6.275154004106776,15,48810,,,
FloatWindow,4197,7.8056125941136205,9,1002,2.0,1.0,1.0
CoordinatorTabLayout,4197,8.602327173169062,0,11528,2.0,1.0,3.0
tx-lcn,4196,7.816563997262149,14,14551,4.5,1.0,0.0
supersonic,4193,2.2313483915126624,15,87166,2.0,1.0,0.0
JKeyboardPanelSwitch,4190,10.179329226557153,14,24090,2.0,1.0,0.0
powermock,4190,11.271731690622861,16,5949,2.0,1.0,0.0
maxwell,4186,10.568104038329912,100,29483,4.0,1.0,0.0
aws-sdk-java,4178,15.455167693360712,0,6761486,,,
BGABanner-Android,4178,10.861054072553046,0,40655,4.0,1.0,1.0
campus-imaotai,4158,2.16290212183436,11,3073,14.0,1.0,0.0
fastjson2,4154,3.3867214236824092,58,130497,1.0,1.0,0.0
AndroidWiFiADB,4148,9.880903490759753,8,3109,2.0,1.0,0.0
hmily,4143,7.9342915811088295,0,3787,2.0,1.0,0.0
geoserver,4139,13.817932922655714,62,335558,2.0,1.0,1.0
AndroRAT,4131,5.453798767967146,0,40789,,,
so-novel,4117,3.2854209445585214,46,163331,5.0,1.0,0.0
LoadingDrawable,4116,9.385352498288844,0,13846,5.0,2.0,1.0
Tangram-Android,4107,8.435318275154003,38,1604,3.0,1.0,0.0
SmartCropper,4093,8.087611225188228,13,248522,2.0,1.0,0.0
chunjun,4085,7.422313483915127,30,132442,4.5,1.0,1.0
ExpandableTextView,4084,11.301848049281315,4,4287,3.0,1.0,0.5
bistoury,4084,6.094455852156058,8,32465,1.5,1.0,0.0
tiny-spring,4081,11.649555099247092,0,638,2.0,1.0,0.0
ViewPagerCards,4073,9.040383299110198,0,105,7.0,2.0,0.0
jodd,4072,12.991101984941821,37,42823,2.0,1.0,0.5
CC,4045,7.780971937029432,0,32435,1.0,1.0,0.0
greys-anatomy,4026,12.785763175906913,0,1769,0.0,1.0,1.0
jmonkeyengine,4021,11.460643394934976,76,990307,2.0,1.0,0.0
jabref,4020,11.485284052019164,45,255499,7.0,1.0,0.0
XCL-Charts,4020,11.238877481177276,0,127035,4.0,1.0,2.5
Bolts-Android,4011,11.594798083504449,11,476,3.0,1.0,0.0
OpenPDF,4010,9.149897330595483,83,43871,,,
TwinklingRefreshLayout,4002,9.508555783709788,0,82617,2.0,1.0,0.0
XChange,4001,13.587953456536619,0,51761,3.0,1.0,0.0
jetty.project,4000,14.146475017111568,100,272738,,,
Phoenix,3999,10.64476386036961,1,663,2.0,1.0,0.0
effective-java-3e-source-code,3998,7.08829568788501,0,89,1.0,1.0,0.0
bitcoin-wallet,3994,13.429158110882957,0,42022,4.0,1.0,0.0
FloatingActionButton,3992,11.121149897330595,0,11228,3.5,1.5,3.0
BigImageViewer,3988,8.826830937713895,0,55900,3.0,1.0,0.0
pdfsam,3982,11.945242984257359,66,15101,7.0,1.0,0.0
hawk,3980,10.54072553045859,22,967,2.0,1.5,10.5
tech-weekly,3979,6.757015742642026,0,19564,,,
BadgeView,3978,8.572210814510608,5,9326,2.0,1.0,0.0
lilishop,3973,4.312114989733059,3,49240,5.0,2.0,0.0
ShedLock,3971,8.731006160164272,0,9102,2.5,1.0,0.5
LiveEventBus,3968,7.151266255989048,0,2678,1.0,1.0,0.0
syncthing-android,3966,11.53182751540041,100,23375,2.5,1.0,0.0
RichText,3961,10.124572210814511,0,2485,3.0,2.0,0.0
ripme,3960,8.659822039698836,100,5152,6.0,4.0,15.0
